Date,aet,ppt,ro,srad,soilm,tavg,vap,ws,wa
2004_09_2017_12,81.2301,82.18495,13.5223,198.33005,124.02045,22.7882,1.82575,1.13355,21.4803
2004_09_2018_01,69.84655,75.4515,13.0223,212.58355,116.46165,22.3995,1.815,1.28795,21.5172
2004_09_2018_09,114.29885,205.48255,91.2527,199.0486,190.3254,26.1225,2.5036,1.5231,23.5926
2004_09_2018_10,100.0489,76.43505,13.0223,222.0902,153.52745,26.5232,2.16,1.035,23.4945
2004_09_2018_11,85.3965,75.9408,13.0223,214.74615,130.8243,24.80215,1.91195,1.0603,23.13315
2004_09_2018_12,74.06085,75.9515,13.0223,207.3408,119.666,21.99055,1.8051,1.19155,22.2102
2004_09_2019_01,68.26325,75.77825,13.0223,209.81095,114.10395,22.0325,1.8582,1.3258,21.08025
2004_09_2020_06,115.67145,129.8446,15.80745,215.2427,106.24,28.2247,2.47205,1.82635,22.2147
2004_09_2021_04,64.62765,75.8827,13.0223,253.501,106.96465,28.948,1.86675,1.2751,23.7816
2004_09_2021_05,72.2375,84.34085,13.5223,259.15895,105.5915,29.5975,2.1818,1.71205,21.0681
2004_10_2004_11,67.4029,18.2988,0.67175,211.45485,111.54175,23.8296,1.46475,0.98475,24.2865
2004_10_2004_12,58.8772,14.7358,0.67175,202.9777,95.41315,22.05615,1.37805,1.16635,24.1587
2004_10_2005_01,55.7011,20.35755,1.1711,201.34535,87.7754,21.3126,1.32565,1.3391,24.3207
2004_10_2005_02,47.38395,15.2358,0.67175,224.17725,83.46855,23.3491,1.3118,1.49755,23.70645
2004_10_2005_03,55.30915,24.9938,1.17175,235.26845,80.6676,25.77985,1.3112,1.3593,22.03965
2004_10_2005_09,99.4153,170.07315,99.36945,205.95645,161.5583,25.6655,2.0932,1.42735,23.2407
2004_10_2005_10,86.1455,19.4593,0.8178,227.785,122.6693,25.197,1.6527,1.2658,23.2308
2004_10_2005_11,64.19715,14.7358,0.67175,216.62495,101.2303,23.22155,1.435,1.0971,22.50765
2004_10_2005_12,54.2081,15.6129,0.67175,202.9854,90.5398,21.32715,1.3338,1.12405,23.46165
2004_10_2006_01,48.16575,14.7358,0.67175,209.97515,85.1257,21.9186,1.3739,1.4039,23.16645
2004_10_2006_02,46.0994,14.7358,0.67175,224.29255,81.7778,24.84175,1.39365,1.2908,22.64625
2004_10_2007_03,46.1101,15.7358,0.67175,240.61445,80.2125,25.5651,1.2699,1.32775,24.07185
2004_10_2007_04,46.0697,16.27965,0.67175,248.6248,78.34775,28.4836,1.354,1.4676,22.2723
2004_10_2007_09,97.9357,129.6001,60.32365,207.0128,161.5583,25.8443,2.1219,1.15045,22.8339
2004_10_2007_10,83.45115,14.7358,0.67175,231.94365,120.9347,25.08475,1.65705,1.1398,23.3109
2004_10_2007_11,63.73505,15.5711,0.67175,212.30985,100.6897,23.6054,1.4651,1.06055,23.53095
2004_10_2007_12,53.13545,14.7358,0.67175,198.0618,90.3025,21.98315,1.3595,1.0791,24.12675
2004_10_2008_01,48.0639,14.7358,0.67175,206.77675,84.9884,21.30525,1.3268,1.3893,24.25905
2004_10_2008_02,46.05145,14.7358,0.67175,227.8809,81.69455,22.28015,1.2637,1.40785,23.18175
2004_10_2009_09,108.19815,131.49465,52.0078,222.15755,161.5583,26.29835,2.14175,1.4059,23.8131
2004_10_2009_10,92.33525,45.81995,2.17175,216.8741,141.48945,25.1658,1.6777,1.2115,24.85935
2004_10_2009_11,81.44695,48.74945,2.17175,199.7688,135.11855,23.4453,1.43565,1.05255,24.066
2004_10_2009_12,75.4897,42.84815,2.17175,195.8843,129.10465,22.4883,1.4058,0.9784,23.91345
2004_10_2010_01,66.49285,17.73325,0.67175,208.0024,108.21235,20.99725,1.3201,1.35925,23.3505
2004_10_2010_02,59.17435,16.35285,0.67175,217.1222,93.33675,23.31345,1.3455,1.27685,23.05755
2004_10_2011_09,96.8709,134.3802,66.17215,200.2138,161.5583,25.5788,2.0648,1.3805,23.92335
2004_10_2011_10,82.4567,15.2358,0.67175,227.72465,122.4267,25.6428,1.7088,1.03965,23.6241
2004_10_2011_11,63.86215,14.7358,0.67175,213.2258,101.32245,24.1598,1.48465,1.0102,22.22055
2004_10_2012_01,55.1524,22.07715,1.17175,202.45725,85.1566,20.8525,1.29675,1.3681,22.02975
2004_10_2012_10,82.19085,16.7312,0.67175,223.516,124.01905,25.48565,1.70175,1.0687,24.5907
2004_10_2013_03,53.9696,24.143,1.17175,236.1135,79.63505,25.5103,1.2948,1.262,24.68475
2004_10_2013_04,46.2559,16.67425,0.67175,247.69035,77.9145,27.61005,1.29305,1.42115,22.77
2004_10_2014_04,47.4837,16.55155,0.67175,249.7845,81.0219,27.7469,1.28765,1.3136,23.23215
2004_10_2014_09,100.57755,154.49335,82.62985,208.97625,161.5583,25.75365,2.06955,1.32685,23.84145
2004_10_2014_10,81.37335,18.00105,0.67175,218.00465,126.03475,25.5896,1.7098,1.04555,23.88105
2004_10_2014_11,64.39465,15.2358,0.67175,210.2211,104.7408,24.1749,1.4844,0.98075,23.7789
2004_10_2014_12,60.87135,21.4773,1.17175,198.77355,93.08205,21.5672,1.31975,1.18215,24.03765
2004_10_2015_01,66.586,33.4724,1.67175,192.15555,87.03625,20.52725,1.28075,1.3672,23.84055
2004_10_2015_02,47.56875,15.57815,0.67175,217.29875,83.00755,23.612,1.3367,1.3693,22.0626
2004_10_2015_03,65.7906,36.1799,1.67175,229.15095,80.3377,24.606,1.24265,1.23765,21.68415
2004_10_2015_09,106.0549,86.17445,9.06585,221.9163,161.37295,26.20615,2.16445,1.27295,23.2281
2004_10_2015_10,82.725,17.9573,0.67175,220.39955,124.4755,26.0411,1.76675,1.0553,24.1146
2004_10_2015_11,63.7309,14.7358,0.67175,203.58245,103.49855,24.61495,1.5097,0.9988,24.19245
2004_10_2015_12,55.6489,15.7358,0.67175,203.19855,91.50755,22.05485,1.36855,1.1449,24.5214
2004_10_2016_01,50.7238,17.1131,0.67175,201.3922,85.4899,21.789,1.32555,1.27415,23.8824
2004_10_2016_02,46.5704,15.2358,0.67175,221.0076,82.01515,23.60325,1.3006,1.4155,22.9437
2004_10_2016_03,46.7362,16.2358,0.67175,235.3561,79.6521,26.1428,1.29285,1.32995,22.02615
2004_10_2017_04,44.72765,14.7358,0.67175,255.62045,78.50465,28.13435,1.31535,1.7544,23.13045
2004_10_2017_09,97.93765,133.2356,64.00195,210.90365,161.5583,25.60095,2.05605,1.0381,23.4954
2004_10_2017_10,83.48175,19.3023,0.9381,221.1764,125.1975,25.3195,1.67415,1.15005,23.71275
2004_10_2017_12,62.04835,21.96925,1.17175,196.19935,95.25335,21.666,1.3342,1.17385,22.08825
2004_10_2018_01,50.6648,15.2358,0.67175,210.45285,87.69455,21.2773,1.32345,1.32825,22.12515
2004_10_2018_09,95.1171,145.26685,78.90215,196.9179,161.5583,25.0003,2.01205,1.5634,24.20055
2004_10_2018_10,80.86715,16.21935,0.67175,219.9595,124.76035,25.401,1.66845,1.0753,24.10245
2004_10_2018_11,66.21475,15.7251,0.67175,212.61545,102.0572,23.67995,1.4204,1.1006,23.7411
2004_10_2018_12,54.8791,15.7358,0.67175,205.2101,90.8989,20.86835,1.31355,1.23185,22.81815
2004_10_2019_01,49.0815,15.56255,0.67175,207.68025,85.33685,20.9103,1.36665,1.3661,21.6882
2004_10_2020_05,45.3569,15.2358,0.67175,258.10715,79.05505,29.88625,1.51145,1.7364,25.02225
2004_10_2020_06,96.4897,69.6289,3.4569,213.112,77.4729,27.1025,1.9805,1.86665,22.82265
2004_10_2021_04,45.4459,15.667,0.67175,251.3703,78.19755,27.8258,1.3752,1.3154,24.38955
2004_10_2021_05,53.05575,24.12515,1.17175,257.02825,76.8244,28.4753,1.69025,1.75235,21.67605
2004_11_2004_12,40.7743,3.563,0.0,193.14125,74.1637,20.79845,1.1706,1.0838,25.1262
2004_11_2005_01,37.5982,9.18475,0.49935,191.5089,66.52595,20.0549,1.1182,1.25655,25.2882
2004_11_2005_02,29.28105,4.063,0.0,214.3408,62.2191,22.0914,1.10435,1.415,24.67395
2004_11_2005_09,81.3124,158.90035,98.6977,196.12,140.30885,24.4078,1.88575,1.3448,24.2082
2004_11_2005_10,68.0426,8.2865,0.14605,217.94855,101.41985,23.9393,1.44525,1.18325,24.1983
2004_11_2005_12,36.1052,4.4401,0.0,193.14895,69.29035,20.06945,1.12635,1.0415,24.42915
2004_11_2006_01,30.06285,3.563,0.0,200.1387,63.87625,20.6609,1.16645,1.32135,24.13395
2004_11_2006_02,27.9965,3.563,0.0,214.4561,60.52835,23.58405,1.1862,1.20825,23.61375
2004_11_2006_10,64.5341,9.89785,0.5,209.8213,106.43465,24.33205,1.5174,0.9518,26.9226
2004_11_2007_02,30.60125,5.7725,0.0,208.39225,61.5634,22.41825,1.1284,1.2816,26.28585
2004_11_2007_03,28.0072,4.563,0.0,230.778,58.96305,24.3074,1.06245,1.2452,25.03935
2004_11_2007_09,79.8328,118.4273,59.6519,197.17635,140.30885,24.5866,1.91445,1.0679,23.8014
2004_11_2007_10,65.34825,3.563,0.0,222.1072,99.68525,23.82705,1.4496,1.05725,24.2784
2004_11_2007_11,45.63215,4.3983,0.0,202.4734,79.44025,22.3477,1.25765,0.978,24.49845
2004_11_2007_12,35.03255,3.563,0.0,188.22535,69.05305,20.72545,1.15205,0.99655,25.09425
2004_11_2008_01,29.961,3.563,0.0,196.9403,63.73895,20.04755,1.11935,1.30675,25.22655
2004_11_2008_02,27.94855,3.563,0.0,218.04445,60.4451,21.02245,1.05625,1.3253,24.14925
2004_11_2009_09,90.09525,120.32185,51.33605,212.3211,140.30885,25.04065,1.9343,1.32335,24.7806
2004_11_2009_10,74.23235,34.64715,1.5,207.03765,120.24,23.9081,1.47025,1.12895,25.82685
2004_11_2009_11,63.34405,37.57665,1.5,189.93235,113.8691,22.1876,1.2282,0.97,25.0335
2004_11_2009_12,57.3868,31.67535,1.5,186.04785,107.8552,21.2306,1.19835,0.89585,24.88095
2004_11_2010_01,48.38995,6.56045,0.0,198.16595,86.9629,19.73955,1.11265,1.2767,24.318
2004_11_2010_02,41.07145,5.18005,0.0,207.28575,72.0873,22.05575,1.13805,1.1943,24.02505
2004_11_2011_09,78.768,123.2074,65.5004,190.37735,140.30885,24.3211,1.85735,1.29795,24.89085
2004_11_2011_10,64.3538,4.063,0.0,217.8882,101.17725,24.3851,1.50135,0.9571,24.5916
2004_11_2012_08,71.6394,171.2971,120.696,175.6344,140.30885,23.84315,1.9463,1.4962,26.946
2004_11_2012_09,76.94275,162.23025,106.326,190.66825,140.30885,24.3255,1.87695,1.11075,26.68815
2004_11_2012_10,64.08795,5.5584,0.0,213.67955,102.7696,24.22795,1.4943,0.98615,25.5582
2004_11_2012_11,46.84585,4.28115,0.0,203.31265,81.2803,21.93785,1.2025,1.04685,26.85015
2004_11_2012_12,36.07405,3.563,0.0,192.91545,69.8576,20.95595,1.1658,1.0161,26.8776
2004_11_2013_01,32.70185,6.10455,0.0,197.7398,64.2005,19.7885,1.098,1.3564,26.58195
2004_11_2013_02,33.26055,9.01965,0.3202,203.2523,60.74525,21.73825,1.09915,1.2723,26.65575
2004_11_2013_03,35.8667,12.9702,0.5,226.27705,58.3856,24.2526,1.08735,1.17945,25.65225
2004_11_2013_04,28.153,5.50145,0.0,237.8539,56.66505,26.35235,1.0856,1.3386,23.7375
2004_11_2014_03,36.3838,11.03415,0.5,225.79375,62.73535,23.81705,1.0453,1.11495,26.4195
2004_11_2014_04,29.3808,5.37875,0.0,239.94805,59.77245,26.4892,1.0802,1.23105,24.19965
2004_11_2014_09,82.47465,143.32055,81.9581,199.1398,140.30885,24.49595,1.8621,1.2443,24.80895
2004_11_2014_10,63.27045,6.82825,0.0,208.1682,104.7853,24.3319,1.50235,0.963,24.84855
2004_11_2014_11,46.29175,4.063,0.0,200.38465,83.49135,22.9172,1.27695,0.8982,24.7464
2004_11_2014_12,42.76845,10.3045,0.5,188.9371,71.8326,20.3095,1.1123,1.0996,25.00515
2004_11_2015_01,48.4831,22.2996,1.0,182.3191,65.7868,19.26955,1.0733,1.28465,24.80805
2004_11_2015_09,87.952,75.00165,8.3941,212.07985,140.1235,24.94845,1.957,1.1904,24.1956
2004_11_2015_10,64.6221,6.7845,0.0,210.5631,103.22605,24.7834,1.5593,0.97275,25.0821
2004_11_2015_11,45.628,3.563,0.0,193.746,82.2491,23.35725,1.30225,0.91625,25.15995
2004_11_2015_12,37.546,4.563,0.0,193.3621,70.2581,20.79715,1.1611,1.06235,25.4889
2004_11_2016_01,32.6209,5.9403,0.0,191.55575,64.24045,20.5313,1.1181,1.1916,24.8499
2004_11_2016_02,28.4675,4.063,0.0,211.17115,60.7657,22.34555,1.09315,1.33295,23.9112
2004_11_2017_04,26.62475,3.563,0.0,245.784,57.2552,26.87665,1.1079,1.67185,24.09795
2004_11_2017_09,79.83475,122.0628,63.3302,201.0672,140.30885,24.34325,1.8486,0.95555,24.4629
2004_11_2017_10,65.37885,8.1295,0.26635,211.33995,103.94805,24.0618,1.4667,1.0675,24.68025
2004_11_2018_09,77.0142,134.09405,78.2304,187.08145,140.30885,23.7426,1.8046,1.48085,25.16805
2004_11_2018_10,62.76425,5.04655,0.0,210.12305,103.5109,24.1433,1.461,0.99275,25.06995
2004_11_2018_11,48.11185,4.5523,0.0,202.779,80.80775,22.42225,1.21295,1.01805,24.7086
2004_11_2018_12,36.7762,4.563,0.0,195.37365,69.64945,19.61065,1.1061,1.1493,23.78565
2004_11_2020_05,27.254,4.063,0.0,248.2707,57.8056,28.62855,1.304,1.65385,25.98975
2004_11_2020_06,78.3868,58.4561,2.78515,203.27555,56.22345,25.8448,1.77305,1.7841,23.79015
2004_11_2021_04,27.343,4.4942,0.0,241.53385,56.9481,26.5681,1.16775,1.23285,25.35705
2004_11_2021_11,55.0825,3.563,0.0,200.6728,98.8654,22.0125,1.3188,1.1877,26.9217
2004_12_2005_01,29.0725,5.62175,0.49935,183.03175,50.39735,18.28145,1.0315,1.43815,25.1604
2004_12_2005_02,20.75535,0.5,0.0,205.86365,46.0905,20.31795,1.01765,1.5966,24.54615
2004_12_2005_09,72.7867,155.33735,98.6977,187.64285,124.18025,22.63435,1.79905,1.5264,24.0804
2004_12_2005_10,59.5169,4.7235,0.14605,209.4714,85.29125,22.16585,1.35855,1.36485,24.0705
2004_12_2005_11,37.56855,0.0,0.0,198.31135,63.85225,20.1904,1.14085,1.19615,23.34735
2004_12_2005_12,27.5795,0.8771,0.0,184.6718,53.16175,18.296,1.03965,1.2231,24.30135
2004_12_2006_01,21.53715,0.0,0.0,191.66155,47.74765,18.88745,1.07975,1.50295,24.00615
2004_12_2006_02,19.4708,0.0,0.0,205.97895,44.39975,21.8106,1.0995,1.38985,23.48595
2004_12_2007_02,22.07555,2.2095,0.0,199.9151,45.4348,20.6448,1.0417,1.4632,26.15805
2004_12_2007_03,19.4815,1.0,0.0,222.30085,42.83445,22.53395,0.97575,1.4268,24.91155
2004_12_2007_09,71.3071,114.8643,59.6519,188.6992,124.18025,22.81315,1.82775,1.2495,23.6736
2004_12_2007_10,56.82255,0.0,0.0,213.63005,83.55665,22.0536,1.3629,1.23885,24.1506
2004_12_2007_11,37.10645,0.8353,0.0,193.99625,63.31165,20.57425,1.17095,1.1596,24.37065
2004_12_2007_12,26.50685,0.0,0.0,179.7482,52.92445,18.952,1.06535,1.17815,24.96645
2004_12_2008_01,21.4353,0.0,0.0,188.46315,47.61035,18.2741,1.03265,1.48835,25.09875
2004_12_2008_02,19.42285,0.0,0.0,209.5673,44.3165,19.249,0.96955,1.5069,24.02145
2004_12_2009_09,81.56955,116.75885,51.33605,203.84395,124.18025,23.2672,1.8476,1.50495,24.6528
2004_12_2009_10,65.70665,31.08415,1.5,198.5605,104.1114,22.13465,1.38355,1.31055,25.69905
2004_12_2009_11,54.81835,34.01365,1.5,181.4552,97.7405,20.41415,1.1415,1.1516,24.9057
2004_12_2009_12,48.8611,28.11235,1.5,177.5707,91.7266,19.45715,1.11165,1.07745,24.75315
2004_12_2010_01,39.86425,2.99745,0.0,189.6888,70.8343,17.9661,1.02595,1.4583,24.1902
2004_12_2010_02,32.54575,1.61705,0.0,198.8086,55.9587,20.2823,1.05135,1.3759,23.89725
2004_12_2011_09,70.2423,119.6444,65.5004,181.9002,124.18025,22.54765,1.77065,1.47955,24.76305
2004_12_2011_10,55.8281,0.5,0.0,209.41105,85.04865,22.61165,1.41465,1.1387,24.4638
2004_12_2012_09,68.41705,158.66725,106.326,182.1911,124.18025,22.55205,1.79025,1.29235,26.56035
2004_12_2012_10,55.56225,1.9954,0.0,205.2024,86.641,22.4545,1.4076,1.16775,25.4304
2004_12_2012_11,38.32015,0.71815,0.0,194.8355,65.1517,20.1644,1.1158,1.22845,26.72235
2004_12_2012_12,27.54835,0.0,0.0,184.4383,53.729,19.1825,1.0791,1.1977,26.7498
2004_12_2013_01,24.17615,2.54155,0.0,189.26265,48.0719,18.01505,1.0113,1.538,26.45415
2004_12_2013_02,24.73485,5.45665,0.3202,194.77515,44.61665,19.9648,1.01245,1.4539,26.52795
2004_12_2013_03,27.341,9.4072,0.5,217.7999,42.257,22.47915,1.00065,1.36105,25.52445
2004_12_2013_04,19.6273,1.93845,0.0,229.37675,40.53645,24.5789,0.9989,1.5202,23.6097
2004_12_2014_03,27.8581,7.47115,0.5,217.3166,46.60675,22.0436,0.9586,1.29655,26.2917
2004_12_2014_04,20.8551,1.81575,0.0,231.4709,43.64385,24.71575,0.9935,1.41265,24.07185
2004_12_2014_09,73.94895,139.75755,81.9581,190.66265,124.18025,22.7225,1.7754,1.4259,24.68115
2004_12_2014_10,54.74475,3.26525,0.0,199.69105,88.6567,22.55845,1.41565,1.1446,24.72075
2004_12_2014_11,37.76605,0.5,0.0,191.9075,67.36275,21.14375,1.19025,1.0798,24.6186
2004_12_2014_12,34.24275,6.7415,0.5,180.45995,55.704,18.53605,1.0256,1.2812,24.87735
2004_12_2015_01,39.9574,18.7366,1.0,173.84195,49.6582,17.4961,0.9866,1.46625,24.68025
2004_12_2015_09,79.4263,71.43865,8.3941,203.6027,123.9949,23.175,1.8703,1.372,24.0678
2004_12_2015_10,56.0964,3.2215,0.0,202.08595,87.09745,23.00995,1.4726,1.15435,24.9543
2004_12_2015_11,37.1023,0.0,0.0,185.26885,66.1205,21.5838,1.21555,1.09785,25.03215
2004_12_2015_12,29.0203,1.0,0.0,184.88495,54.1295,19.0237,1.0744,1.24395,25.3611
2004_12_2016_01,24.0952,2.3773,0.0,183.0786,48.11185,18.75785,1.0314,1.3732,24.7221
2004_12_2016_02,19.9418,0.5,0.0,202.694,44.6371,20.5721,1.00645,1.51455,23.7834
2004_12_2017_04,18.09905,0.0,0.0,237.30685,41.1266,25.1032,1.0212,1.85345,23.97015
2004_12_2017_09,71.30905,118.4998,63.3302,192.59005,124.18025,22.5698,1.7619,1.13715,24.3351
2004_12_2017_10,56.85315,4.5665,0.26635,202.8628,87.81945,22.28835,1.38,1.2491,24.55245
2004_12_2018_09,68.4885,130.53105,78.2304,178.6043,124.18025,21.96915,1.7179,1.66245,25.04025
2004_12_2018_10,54.23855,1.48355,0.0,201.6459,87.3823,22.36985,1.3743,1.17435,24.94215
2004_12_2018_11,39.58615,0.9893,0.0,194.30185,64.67915,20.6488,1.12625,1.19965,24.5808
2004_12_2018_12,28.2505,1.0,0.0,186.8965,53.52085,17.8372,1.0194,1.3309,23.65785
2004_12_2020_05,18.7283,0.5,0.0,239.79355,41.677,26.8551,1.2173,1.83545,25.86195
2004_12_2020_06,69.8611,54.8931,2.78515,194.7984,40.09485,24.07135,1.68635,1.9657,23.66235
2004_12_2021_04,18.8173,0.9312,0.0,233.0567,40.8195,24.79465,1.08105,1.41445,25.22925
2005_01_2005_02,17.57925,6.12175,0.49935,204.2313,38.45275,19.5744,0.96525,1.76935,24.70815
2005_01_2005_09,69.6106,160.9591,99.19705,186.0105,116.5425,21.8908,1.74665,1.69915,24.2424
2005_01_2005_10,56.3408,10.34525,0.6454,207.83905,77.6535,21.4223,1.30615,1.5376,24.2325
2005_01_2005_12,24.4034,6.49885,0.49935,183.03945,45.524,17.55245,0.98725,1.39585,24.46335
2005_01_2006_01,18.36105,5.62175,0.49935,190.0292,40.1099,18.1439,1.02735,1.6757,24.16815
2005_01_2006_02,16.2947,5.62175,0.49935,204.3466,36.762,21.06705,1.0471,1.5626,23.64795
2005_01_2006_10,52.8323,11.9566,0.99935,199.7118,82.6683,21.81505,1.3783,1.30615,26.9568
2005_01_2007_02,18.89945,7.83125,0.49935,198.28275,37.79705,19.90125,0.9893,1.63595,26.32005
2005_01_2007_03,16.3054,6.62175,0.49935,220.6685,35.1967,21.7904,0.92335,1.59955,25.07355
2005_01_2007_09,68.131,120.48605,60.15125,187.06685,116.5425,22.0696,1.77535,1.42225,23.8356
2005_01_2007_10,53.64645,5.62175,0.49935,211.9977,75.9189,21.31005,1.3105,1.4116,24.3126
2005_01_2007_11,33.93035,6.45705,0.49935,192.3639,55.6739,19.8307,1.11855,1.33235,24.53265
2005_01_2007_12,23.33075,5.62175,0.49935,178.11585,45.2867,18.20845,1.01295,1.3509,25.12845
2005_01_2008_01,18.2592,5.62175,0.49935,186.8308,39.9726,17.53055,0.98025,1.6611,25.26075
2005_01_2008_02,16.24675,5.62175,0.49935,207.93495,36.67875,18.50545,0.91715,1.67965,24.18345
2005_01_2009_09,78.39345,122.3806,51.8354,202.2116,116.5425,22.52365,1.7952,1.6777,24.8148
2005_01_2009_10,62.53055,36.7059,1.99935,196.92815,96.47365,21.3911,1.33115,1.4833,25.86105
2005_01_2009_11,51.64225,39.6354,1.99935,179.82285,90.10275,19.6706,1.0891,1.32435,25.0677
2005_01_2009_12,45.685,33.7341,1.99935,175.93835,84.08885,18.7136,1.05925,1.2502,24.91515
2005_01_2010_01,36.68815,8.6192,0.49935,188.05645,63.19655,17.22255,0.97355,1.63105,24.3522
2005_01_2010_02,29.36965,7.2388,0.49935,197.17625,48.32095,19.53875,0.99895,1.54865,24.05925
2005_01_2011_09,67.0662,125.26615,65.99975,180.26785,116.5425,21.8041,1.71825,1.6523,24.92505
2005_01_2011_10,52.652,6.12175,0.49935,207.7787,77.4109,21.8681,1.36225,1.31145,24.6258
2005_01_2012_08,59.9376,173.35585,121.19535,165.5249,116.5425,21.32615,1.8072,1.85055,26.9802
2005_01_2012_09,65.24095,164.289,106.82535,180.55875,116.5425,21.8085,1.73785,1.4651,26.72235
2005_01_2012_10,52.38615,7.61715,0.49935,203.57005,79.00325,21.71095,1.3552,1.3405,25.5924
2005_01_2012_11,35.14405,6.3399,0.49935,193.20315,57.51395,19.42085,1.0634,1.4012,26.88435
2005_01_2012_12,24.37225,5.62175,0.49935,182.80595,46.09125,18.43895,1.0267,1.37045,26.9118
2005_01_2013_01,21.00005,8.1633,0.49935,187.6303,40.43415,17.2715,0.9589,1.71075,26.61615
2005_01_2013_02,21.55875,11.0784,0.81955,193.1428,36.9789,19.22125,0.96005,1.62665,26.68995
2005_01_2013_03,24.1649,15.02895,0.99935,216.16755,34.61925,21.7356,0.94825,1.5338,25.68645
2005_01_2013_04,16.4512,7.5602,0.49935,227.7444,32.8987,23.83535,0.9465,1.69295,23.7717
2005_01_2014_03,24.682,13.0929,0.99935,215.68425,38.969,21.30005,0.9062,1.4693,26.4537
2005_01_2014_04,17.679,7.4375,0.49935,229.83855,36.0061,23.9722,0.9411,1.5854,24.23385
2005_01_2014_09,70.77285,145.3793,82.45745,189.0303,116.5425,21.97895,1.723,1.59865,24.84315
2005_01_2014_10,51.56865,8.887,0.49935,198.0587,81.01895,21.8149,1.36325,1.31735,24.88275
2005_01_2014_11,34.58995,6.12175,0.49935,190.27515,59.725,20.4002,1.13785,1.25255,24.7806
2005_01_2014_12,31.06665,12.36325,0.99935,178.8276,48.06625,17.7925,0.9732,1.45395,25.03935
2005_01_2015_01,36.7813,24.35835,1.49935,172.2096,42.02045,16.75255,0.9342,1.639,24.84225
2005_01_2015_09,76.2502,77.0604,8.89345,201.97035,116.35715,22.43145,1.8179,1.54475,24.2298
2005_01_2015_10,52.9203,8.84325,0.49935,200.4536,79.4597,22.2664,1.4202,1.3271,25.1163
2005_01_2015_11,33.9262,5.62175,0.49935,183.6365,58.48275,20.84025,1.16315,1.2706,25.19415
2005_01_2015_12,25.8442,6.62175,0.49935,183.2526,46.49175,18.28015,1.022,1.4167,25.5231
2005_01_2016_01,20.9191,7.99905,0.49935,181.44625,40.4741,18.0143,0.979,1.54595,24.8841
2005_01_2016_02,16.7657,6.12175,0.49935,201.06165,36.99935,19.82855,0.95405,1.6873,23.9454
2005_01_2017_04,14.92295,5.62175,0.49935,235.6745,33.48885,24.35965,0.9688,2.0262,24.13215
2005_01_2017_09,68.13295,124.12155,63.82955,190.9577,116.5425,21.82625,1.7095,1.3099,24.4971
2005_01_2017_10,53.67705,10.18825,0.7657,201.23045,80.1817,21.5448,1.3276,1.42185,24.71445
2005_01_2018_09,65.3124,136.1528,78.72975,176.97195,116.5425,21.2256,1.6655,1.8352,25.20225
2005_01_2018_10,51.06245,7.1053,0.49935,200.01355,79.74455,21.6263,1.3219,1.3471,25.10415
2005_01_2018_11,36.41005,6.61105,0.49935,192.6695,57.0414,19.90525,1.07385,1.3724,24.7428
2005_01_2018_12,25.0744,6.62175,0.49935,185.26415,45.8831,17.09365,0.967,1.50365,23.81985
2005_01_2020_05,15.5522,6.12175,0.49935,238.1612,34.03925,26.11155,1.1649,2.0082,26.02395
2005_01_2020_06,66.685,60.51485,3.2845,193.16605,32.4571,23.3278,1.63395,2.13845,23.82435
2005_01_2021_04,15.6412,6.55295,0.49935,231.42435,33.18175,24.0511,1.02865,1.5872,25.39125
2005_01_2021_11,43.3807,5.62175,0.49935,190.5633,75.09905,19.4955,1.1797,1.54205,26.9559
2005_02_2005_03,17.1873,10.758,0.5,238.1544,31.34495,24.04165,0.9508,1.78955,22.4271
2005_02_2005_09,61.29345,155.83735,98.6977,208.8424,112.23565,23.9273,1.7328,1.8576,23.62815
2005_02_2005_10,48.02365,5.2235,0.14605,230.67095,73.34665,23.4588,1.2923,1.69605,23.61825
2005_02_2005_11,26.0753,0.5,0.0,219.5109,51.90765,21.48335,1.0746,1.52735,22.8951
2005_02_2005_12,16.08625,1.3771,0.0,205.87135,41.21715,19.58895,0.9734,1.5543,23.8491
2005_02_2006_01,10.0439,0.5,0.0,212.8611,35.80305,20.1804,1.0135,1.83415,23.5539
2005_02_2006_02,7.97755,0.5,0.0,227.1785,32.45515,23.10355,1.03325,1.72105,23.0337
2005_02_2007_02,10.5823,2.7095,0.0,221.11465,33.4902,21.93775,0.97545,1.7944,25.7058
2005_02_2007_03,7.98825,1.5,0.0,243.5004,30.88985,23.8269,0.9095,1.758,24.4593
2005_02_2007_04,7.94785,2.04385,0.0,251.51075,29.0251,26.7454,0.9936,1.89785,22.65975
2005_02_2007_09,59.81385,115.3643,59.6519,209.89875,112.23565,24.1061,1.7615,1.5807,23.22135
2005_02_2007_10,45.3293,0.5,0.0,234.8296,71.61205,23.34655,1.29665,1.57005,23.69835
2005_02_2007_11,25.6132,1.3353,0.0,215.1958,51.36705,21.8672,1.1047,1.4908,23.9184
2005_02_2007_12,15.0136,0.5,0.0,200.94775,40.97985,20.24495,0.9991,1.50935,24.5142
2005_02_2008_01,9.94205,0.5,0.0,209.6627,35.66575,19.56705,0.9664,1.81955,24.6465
2005_02_2008_02,7.9296,0.5,0.0,230.76685,32.3719,20.54195,0.9033,1.8381,23.5692
2005_02_2009_09,70.0763,117.25885,51.33605,225.0435,112.23565,24.56015,1.78135,1.83615,24.20055
2005_02_2009_10,54.2134,31.58415,1.5,219.76005,92.1668,23.4276,1.3173,1.64175,25.2468
